id,SalePrice
174,158051.01141280623
175,194255.9936652711
176,213759.03293537933
177,217222.98018270973
178,171627.7890370539
179,482367.1081407017
180,109585.32607933722
181,166457.93328804994
182,177114.42375217355
183,121365.56289962956
184,200036.40474383984
185,129491.0772597207
186,361759.6525178852
187,181773.99150269278
188,124678.01193007185
189,142720.04893717737
190,280805.45799172635
191,283453.34821213887
192,196821.01428628713
193,198696.9659865844
194,146450.36465652485
195,119596.98581125199
196,147296.49833962612
197,311434.42930068437
198,249004.4590271168
199,117243.86907185044
200,303237.3343825075
201,134387.92987339784
202,164808.00518423523
203,114952.4520876986
204,139199.2122620304
205,114677.63257352173
206,178446.20690741536
207,132130.0815155498
208,130046.70482722114
209,258326.28418845907
210,153782.25585095253
211,91049.0356813006
212,168859.97591524376
213,247232.62028907804
214,153146.55505841767
215,153325.9538670518
216,131794.39981601294
217,208423.1098960014
218,92458.4930646095
219,255637.88452195312
220,172451.17046554323
221,207467.30067292816
222,203987.4951479468
223,172515.43034907774
224,111814.77072002432
225,407469.9551626696
226,95559.64745611876
227,257662.1664373233
228,100879.58869136909
229,113177.27450963295
230,188846.34633987996
231,136098.08958947647
232,355114.20961978793
233,95309.77036173378
234,126582.8902339375
235,211874.43381048358
236,88810.98289226374
237,187483.26096954063
238,214462.47805816657
239,265392.8233495769
240,123729.35868623671
241,257110.35224765472
242,105855.38509887317
243,88275.42334415071
244,136604.9983841708
245,225837.0686256297
246,221538.9605330772
247,139897.39906521002
248,145347.10077099636
249,194750.15294686775
250,279797.09378820594
251,77235.27355440494
252,267109.2231250561
253,175273.55217868974
254,165125.13343390712
255,141634.5997400289
256,217734.23160679534
257,200537.8181457894
258,225322.67075714853
259,214460.3802020789
260,103975.61280027963
261,175841.76437803655
262,325620.77157726843
263,161278.80083909543
264,127357.01701292512
265,77597.92711289797
266,181232.58767092542
267,187683.43905942555
268,183280.8459777552
269,109559.10077840429
270,154379.75372750912
271,270475.58970553905
272,220097.27348041045
273,307040.77287646825
274,157153.55575717613
275,129837.39517721682
276,182672.04283407278
277,204370.07257239378
278,110140.24642581563
279,393087.9246648461
280,211853.152513221
281,214516.86207945732
282,189725.90533216426
283,207992.2204132612
284,236182.08448323037
285,182829.53000388626
286,170657.63937419385
287,185054.33252088266
288,94183.0316708948
289,111716.4199980611
290,141289.93195834587
291,251159.10980331502
292,121457.79239025644
293,132091.69864829862
294,235485.32960338183
295,179119.33312586587
296,150696.34382499877
297,134775.13580442342
298,236205.42431180127
299,177378.0044508528
300,163443.72742923605
301,162622.68546777716
302,272706.52358066535
303,224117.8831474894
304,135449.51848173648
305,280476.9035880028
306,296735.2694189105
307,231766.72474220558
308,102060.52323587624
309,104082.26751052015
310,379092.0967018945
311,172510.44169033912
312,133637.6812666981
313,126695.21608713777
314,334399.7714077274
315,174546.8375468701
316,189423.02105173885
317,254640.22491618062
318,262210.40830637055
319,307224.1811182072
320,197963.97665050012
321,343276.3887425187
322,334052.32148783986
323,272387.76748162904
324,128259.84371100774
325,240758.82841925794
326,87882.15507683478
327,308596.2904454821
328,146003.01827693227
329,166125.7812630086
330,86934.13433650545
331,138182.1000338314
332,130627.22683179431
333,300330.1969567017
334,202142.9745702804
335,202773.48078424978
336,251766.86348279158
337,372639.9398891649
338,216865.42556282145
339,213709.64560696651
340,151743.11397547525
341,218628.2833786402
342,82995.86253584738
343,83389.26426553541
344,275014.25832429715
345,90971.05265792993
346,135026.49987331242
347,144238.70753767277
348,181022.38960290354
349,180758.1313641466
350,440420.86919178703
351,298545.54119322455
352,193045.67859802349
353,96870.22604988777
354,108044.97269467334
355,152321.46045510177
356,167886.40664806502
357,167132.0898559683
358,138039.65239291135
359,113958.75945226029
360,283404.37528175424
361,150807.3724660346
362,140906.28389371836
363,185824.39898708812
364,115110.42394745292
365,184212.25191527355
366,125275.90571859099
367,168216.65793494153
368,155878.39833314513
369,138809.57203400537
370,167790.0151491728
371,180259.3866033888
372,118172.14560142846
373,120856.2071668973
374,123640.639450415
375,203465.6143984483
376,59273.52088743953
377,139129.27296549387
378,288375.023427542
379,353466.3456596646
380,178433.82260077988
381,140723.76080651447
382,207004.15233203623
383,204080.3245754835
384,80913.8959592307
385,261779.18730640176
386,186318.08281258235
387,82315.59209675278
388,136823.66958941164
389,194090.1525932837
390,436826.82969873335
391,127022.65025272353
392,227352.15439176818
393,106017.1951954062
394,85707.64239954346
395,109347.84280167888
396,134401.60823622555
397,124196.81391288033
398,145525.20683536492
399,71920.47645290624
400,216710.50364846844
401,249836.40773592092
402,192162.00724041837
403,108495.73936954123
404,238943.33905031215
405,169671.1104562193
406,152766.17467303443
407,121311.44994569337
408,168966.3555115278
409,281500.1648027202
410,324179.1312940119
411,88636.96501799377
412,141155.0133048373
413,237368.39867643366
414,104907.54000434619
415,238244.13377516638
416,192862.89738693117
417,156560.0797651782
418,235239.38536617943
419,108736.12690351646
420,138109.07227272113
421,192673.0180945806
422,217193.14151818305
423,112813.65697169966
424,301606.1451239224
425,138979.64913833997
426,137191.01586926874
427,248373.23835462978
428,110419.05354913746
429,196412.457052948
430,181222.6434234749
431,92565.64503670452
432,102396.08829076795
433,117147.38552690201
434,178563.16888577855
435,81854.36742344551
436,217223.40013088763
437,112651.89545297253
438,115730.31259525371
439,97000.74935419441
440,134494.9058763563
441,534252.9599515168
442,105767.97513429199
443,149755.16593735633
444,191864.05264294008
445,213594.91117244278
446,155530.12726089486
447,204820.85542293877
448,202301.66416906303
449,123457.61053980765
450,116588.99352997806
451,106736.16999982057
452,244788.7895126846
453,201980.85690246528
454,207999.79516759625
455,166196.90039533877
456,170932.32195526833
457,91817.48210592437
458,216283.28485477614
459,155153.82127041701
460,118795.9750385988
461,246346.19212627842
462,156849.27836102253
463,109408.40027373741
464,179461.0992536737
465,115386.43380776541
466,168155.8263672416
467,178837.7022751695
468,158138.5768190915
469,244071.96217961147
470,179855.2303896111
471,218156.6324501769
472,191502.18881762627
473,138423.06796009978
474,370001.03381067887
475,254375.21622327217
476,138026.86547239067
477,215528.32572730177
478,375476.0283652137
479,303628.0859061076
480,113681.87944193828
481,352292.8495674826
482,352899.4478393791
483,157777.8550087962
484,156744.12968973746
485,132868.59042625624
486,145108.86886111644
487,148543.43377518945
488,182673.9227944921
489,134021.36989903415
490,91734.63043318896
491,115281.22867170107
492,147969.60814213962
493,177736.18850063003
494,146930.2851095794
495,96432.94425336432
496,49744.020946049
497,431899.8036270955
498,171778.4261994255
499,131513.39439893106
500,121502.4563637731
501,112258.71460987166
502,208608.29695393157
503,143660.94774983666
504,295070.00001323584
505,136472.676868564
506,122007.25008881756
507,222201.7005512723
508,182783.32915497327
509,164509.09149299498
510,138203.2082730243
511,156713.21000593874
512,196991.4890737622
513,115829.73550139784
514,143595.85501543334
515,96432.08640243065
516,412338.15672982676
517,166039.0610953219
518,255560.8986792651
519,198644.8665062579
520,247007.99022920846
521,100212.93582578709
522,152996.10678354563
523,161818.11169471673
524,730423.9270689591
525,289792.78424299305
526,188991.2609712473
527,132025.87541440292
528,441428.15053488384
529,85805.9230060882
530,230689.08114106412
531,181438.26149951346
532,133499.8300074592
533,104729.95336466511
534,43089.731754617955
535,195532.3809907492
536,131046.5233923592
537,196770.88301582227
538,119570.22480951877
539,138343.0957880511
540,247008.4307313095
541,346569.19658521307
542,247071.47354473942
543,204933.11875840832
544,134701.26860982948
545,215578.50812917703
546,234767.14227344005
547,183396.67712539987
548,127191.64459463613
549,121149.2829265641
550,226513.03242377294
551,134672.43380366825
552,113572.94167217128
553,265234.48765321006
554,105716.81776976441
555,261684.27347380467
556,109526.38688180527
557,141279.71010110766
558,97810.94454739359
559,203801.9560478228
560,193281.75459272272
561,158802.6679669151
562,160322.06558344408
563,119656.09906175549
564,174346.87653346118
565,262419.78956643504
566,118715.40783507991
567,323666.90797083185
568,202036.71373073137
569,302682.57412826177
570,138175.2914057163
571,153640.98050461325
572,117958.25442380719
573,219764.39834571705
574,173848.05864462478
575,131527.43875379837
576,116899.50979954163
577,142400.3744209991
578,158272.0439025698
579,156164.31786718345
580,131809.69879870486
581,185401.34287527297
582,327092.726487147
583,114262.71437328453
584,276298.4544960178
585,134924.34445746394
586,357928.58756096323
587,121350.04887839514
588,129447.7441033177
589,223086.1918966716
590,93052.07502819026
591,189862.72761741703
592,458219.34240802156
593,141635.96015303425
594,135852.81989727746
595,113628.92258791032
596,346795.7041022298
597,109603.26539402142
598,200156.7468139687
599,221383.83739119
600,147178.51078338665
601,275633.92535649147
602,132069.04047472886
603,220749.81546265297
604,153352.6912635862
605,224190.50648210337
606,212064.53318889512
607,151873.09646228544
608,191782.26401253467
609,305943.06323194335
610,114258.34373088893
611,327832.8091034796
612,146724.54953261145
613,271663.24660353747
614,129749.0652980884
615,78765.44318666408
616,144497.01839553524
617,186610.96780004914
618,109529.20505321148
619,321614.53868005355
620,320594.03700647014
621,66734.76232078296
622,248176.9409792025
623,130732.002392558
624,167521.94274293695
625,165717.24797921884
626,142288.2423108907
627,121254.72131888122
628,168204.97103993275
629,176185.19888737227
630,159159.83010337915
631,108167.81267340499
632,219898.17267481008
633,161453.05003592867
634,136964.0950531265
635,137909.20424251823
636,184083.40771559544
637,55505.241441302474
638,101971.03132295763
639,90586.093785659
640,264463.01167622703
641,287354.6422735503
642,235131.5949931022
643,371112.51820959675
644,142083.85071499733
645,349580.9315523515
646,137964.9809891492
647,99157.01283017042
648,144352.0438437079
649,152593.33994782539
650,76646.06593447097
651,203193.85296797703
652,110685.60854588734
653,190903.29634001784
654,136574.36248396637
655,351418.9422359976
656,92118.58423784195
657,145167.3222716512
658,158260.1791412922
659,123997.9071218699
660,171603.54695412365
661,203681.39872523685
662,402294.63423131185
663,129302.077755711
664,138719.1175169815
665,401976.6043119248
666,243003.2851630315
667,164196.5067935607
668,208402.78424741497
669,163760.02651362342
670,118325.6352926735
671,176715.7095366976
672,108944.49602289643
673,171503.77589755057
674,265641.11293831706
675,149885.84779918124
676,145331.04311431095
677,95860.73684439897
678,109954.61425369856
679,339052.7136104065
680,125585.7997264105
681,126029.81756558488
682,118867.2635517486
683,169322.76604542366
684,282006.759375743
685,217435.2553246814
686,214425.9770395764
687,227446.84019953277
688,156668.0361147591
689,276972.48259219003
690,185093.8383265801
691,143646.40888190194
692,601971.0728505807
693,302040.0722054101
694,103268.79338106305
695,130751.14092534273
696,175432.70072748087
697,92114.48109080782
698,126188.10432769157
699,134207.30055135855
700,190931.04390389196
701,314458.8819075096
702,147817.83159591618
703,353290.8445831182
704,139419.2183666911
705,207912.97149928156
706,65874.30404105686
707,300714.7804927033
708,218759.32663537175
709,192701.94345949823
710,110200.8429809867
711,67897.62418384373
712,82161.96539666818
713,197318.9298131392
714,118666.29393902305
715,177969.6528408642
716,143720.162603855
717,183838.17484138728
718,155956.76401418447
719,314095.7076670842
720,133878.97761486942
721,267158.03071205807
722,135459.44022396882
723,118432.52628890779
724,134844.66360405087
725,319121.5262563474
726,113049.91105091592
727,253578.63694501505
728,193760.87918341064
729,146342.32058602202
730,101694.14761160825
731,245387.5475943109
732,193098.9472225381
733,232973.66442050593
734,133591.61929455813
735,110515.16309895291
736,161038.09664860784
737,83316.23970603842
738,231373.04549403154
739,146193.13867179764
740,194336.98174916592
741,118200.91836732544
742,136066.89036501636
743,178245.68191953865
744,154282.16291028197
745,207178.5122518348
746,308239.61513811897
747,227748.10791603176
748,222178.1255391582
749,241455.36199491992
750,88428.75020143318
751,88764.48777178553
752,158776.37648296438
753,207402.3737801233
754,264969.7354362352
755,157110.1857749414
756,162307.80616036663
757,217190.6478948466
758,147744.926760027
759,168633.9499309074
760,289934.95162164007
761,119684.21560653782
762,109790.45205434051
763,206591.80852446257
764,318808.3630133433
765,259779.0674883117
766,266287.3085145945
767,189788.58059197862
768,168190.13297626312
769,228780.52733438186
770,516680.265782901
771,128973.7762998804
772,118049.14915760126
773,131567.49809623748
774,112185.42347206903
775,297870.2098526268
776,156944.27510377148
777,231322.5408816723
778,134810.74743168807
779,140564.2784287748
780,139654.3597879531
781,168882.3892766904
782,171556.60151003842
783,192502.20832945156
784,159182.65563610924
785,128718.67185469849
786,161973.0695303245
787,126747.55837715055
788,227182.3655971378
789,107023.20838306427
790,218126.43182286216
791,162285.64146916306
792,149822.13682549508
793,255864.32868528273
794,225081.77592747734
795,195372.114729869
796,164805.3815778026
797,142806.33665323208
798,95985.01969958254
799,451142.2907156375
800,154316.05186677148
801,195531.86180991764
802,121200.79713962498
803,196207.98223170143
804,482531.06722473534
805,108205.99234670665
806,216431.34224261978
807,126782.19562158501
808,210082.9606700853
809,139576.77765583427
810,122942.90160134736
811,183796.49875831307
812,147299.72270839178
813,71372.80312584143
814,159526.56131693942
815,116725.34659729862
816,204344.73810656957
817,135196.62485212827
818,277581.5914933156
819,148503.7805454085
820,217437.60033731296
821,187473.26713276329
822,85900.06847974655
823,203352.76505450543
824,144261.49564812751
825,237268.68554026828
826,422930.1063541448
827,99324.24212310948
828,195618.16386811787
829,185155.6142030628
830,151342.62488752708
831,170001.45949644892
832,153774.4537735242
833,231960.2385889659
834,167896.55403451115
835,137596.559533683
836,126935.63484168246
837,149356.0056420829
838,98292.99833001956
839,145903.12401564815
840,127092.28292707569
841,135292.6037570994
842,149700.07208230445
843,162572.82681371877
844,126193.96912015064
845,141989.40318180787
846,179509.60872796428
847,207540.29134109555
848,131017.95054198432
849,225753.76309557442
850,176115.14569104428
851,135016.68796689512
852,197555.88772867198
853,172887.4113489257
854,177862.61625706806
855,167549.81411492644
856,142569.1395134018
857,150313.04241230222
858,155476.0580486689
859,148206.81375547533
860,238252.20242351433
861,175009.02332327754
862,130620.73028620468
863,143917.81517542538
864,143523.7716391114
865,207840.81736964115
866,137288.23743507138
867,253853.82264643552
868,125115.55171947523
869,162600.4005647075
870,231111.46966949306
871,96414.22164962247
872,182242.28481027327
873,118256.9806116763
874,134304.4180828042
875,89628.59518718958
876,317529.9885859572
877,139437.9984343216
878,347750.3189930185
879,146842.93999731884
880,136907.6237797601
881,153503.53076735153
882,217599.6748866208
883,171521.8641645438
884,121523.63312478921
885,108825.38453225153
886,267557.30759848875
887,158570.50550852553
888,145199.76230317104
889,297000.1646420828
890,157783.83246764145
891,117688.22400526829
892,170585.7021834926
893,151074.0554053139
894,149169.34606269136
895,121364.73361399792
896,161372.3502985416
897,91357.68284720377
898,137754.61677455247
899,501700.3873628763
900,134296.50129536237
901,111062.35151853951
902,149687.96044055722
903,183442.35827217632
904,245390.8348797592
905,116829.64958078551
906,122668.24571131387
907,260341.53087198138
908,234009.49641046696
909,126308.32486342065
910,180469.1504070714
911,159136.89784624957
912,152203.43696816493
913,98282.55144953117
914,160244.7002474671
915,166942.97591558436
916,87003.37695111483
917,41033.032807082505
918,136307.30989528482
919,257571.13884345454
920,183865.99972688855
921,188839.13104675352
922,154446.82192243956
923,178568.92483020207
924,190839.54440025234
925,201822.04618549967
926,154640.50236183417
927,290915.41784081195
928,180446.1050838399
929,244491.40651862219
930,215972.69403912485
931,214530.63740972106
932,120736.46072501176
933,299318.06533638993
934,197668.32393833107
935,235592.94556308247
936,89989.38048812599
937,186659.74612683267
938,234920.9970285394
939,250356.55992346615
940,222900.45682231293
941,180315.02135005145
942,217262.22328802664
943,127357.92163158009
944,142350.4016240735
945,152358.102507938
946,150458.21668898058
947,143650.99883644434
948,274119.7076363804
949,208266.44950842374
950,178535.75363882052
951,135616.644353839
952,113237.97949186167
953,127120.12085946079
954,154377.7535829487
955,121486.89553817127
956,161804.0665799494
957,123185.02587845756
958,125321.56831714897
959,193090.66251713366
960,167043.7416177769
961,123469.1757223848
962,262193.1893692664
963,157766.186900956
964,273822.90945983806
965,220223.89094255609
966,177718.3295219094
967,148581.25427611446
968,133545.87232012465
969,62230.22920707283
970,129740.85522925951
971,87492.82088490539
972,173603.3408912308
973,119179.85026160178
974,205597.43102810121
975,176004.28596631024
976,173948.66610153136
977,88452.08235283378
978,200110.20316574845
979,103721.48285525973
980,135629.41256314155
981,194611.27649649009
982,310517.69415691076
983,167961.22871343605
984,248704.05180243184
985,132172.20963853138
986,123262.43534057552
987,126571.45439596685
988,390261.14741383836
989,185043.15421728138
990,198093.7231248145
991,303272.9853234282
992,173767.67427351378
993,207315.98629409284
994,175920.73154224054
995,360964.72316477017
996,114623.63308505985
997,134694.75970309108
998,161598.4115560581
999,81826.70972157261
1000,190688.52129258233
1001,73855.24162699401
1002,84235.94306545514
1003,238451.03081340692
1004,149595.40818025632
1005,185478.29447023018
1006,142193.46259126125
1007,169530.13292815667
1008,89636.3994543009
1009,238273.2272319407
1010,107665.21210399542
1011,127496.77199580218
1012,106434.91358950816
1013,167358.9547606681
1014,88548.8479919339
1015,119628.91703223794
1016,216366.36452318876
1017,222919.8770082551
1018,193517.60116067828
1019,167511.85767843155
1020,194374.5081721026
1021,154794.65681049146
1022,201473.08718651035
1023,106201.52188065187
1024,185541.96293154644
1025,291746.0453965853
1026,117992.50312960576
1027,145785.9382602363
1028,303492.1004426727
1029,120026.10071536385
1030,119506.08149858682
1031,141830.05148109773
1032,204004.89606337523
1033,320033.17856929725
1034,232027.06809664262
1035,127323.25159321238
1036,80550.84213848933
1037,327052.1134914862
1038,254855.857969266
1039,97665.96111467226
1040,74577.92872828885
1041,153229.43253023992
1042,171638.37244930168
1043,187417.79305324334
1044,258805.3481988051
1045,295777.10979843844
1046,130162.121545696
1047,466563.51664417353
1048,141475.2568036985
1049,127821.25426119943
1050,98488.00483696588
1051,184736.0931175063
1052,194560.36118909504
1053,172515.90688968572
1054,144583.4949653386
1055,262722.8774167148
1056,165486.19252652978
1057,207704.3027742999
1058,250420.68494172918
1059,348223.0129261456
1060,198639.4128919471
1061,209409.8879420788
1062,79351.75017223452
1063,116350.46409286182
1064,120967.56641459181
1065,154094.6255555105
1066,282667.1820295041
1067,177261.12238670024
1068,185346.60820798905
1069,167493.88620320696
1070,128363.99090257201
1071,128275.112098188
1072,157293.0128984226
1073,103159.39819257459
1074,152578.57719987037
1075,186251.03002853223
1076,195525.44854032228
1077,155336.4869847828
1078,130080.18669440376
1079,139306.64247031452
1080,130531.67153277229
1081,164057.91919025115
1082,121950.08990081257
1083,194802.1542707749
1084,152790.87090886052
1085,181037.33301101357
1086,158429.50473418087
1087,95707.68180049399
1088,262494.31632482854
1089,146470.48827378085
1090,206066.96021222518
1091,88303.10473668657
1092,158842.3208848
1093,162899.87933117416
1094,163298.20825194387
1095,130815.3458247479
1096,170760.00053410712
1097,123297.65846709842
1098,163833.26848301332
1099,111726.42140747781
1100,167548.0244439948
1101,58215.96464675696
1102,115751.70531784708
1103,132340.0755516025
1104,159912.4379511931
1105,107624.49760164839
1106,331614.8985951258
1107,188218.86832437018
1108,255748.09996515376
1109,169254.75122833694
1110,308353.95692681556
1111,181717.86781609373
1112,195247.56026217144
1113,118826.52460885979
1114,133120.67465063464
1115,117525.25634681722
1116,314436.50951056136
1117,195181.3881383195
1118,133490.92470032402
1119,132798.08594586526
1120,127262.04448054724
1121,113847.7026990244
1122,223428.23982494228
1123,89912.8126878772
1124,105018.06263954296
1125,166229.10070360807
1126,109678.84074521861
1127,194067.33367498073
1128,240132.78894497632
1129,213742.03748920633
1130,127121.53140808569
1131,137791.71467805118
1132,108235.03944972076
1133,119924.52514993883
1134,240179.61672589375
1135,174901.16778804426
1136,101294.60495279376
1137,121888.8947051311
1138,92419.46297403389
1139,207098.42323063852
1140,122417.23730208319
1141,127297.12983703199
1142,185189.76636822603
1143,401301.52665877243
1144,95827.27577219205
1145,85337.21488034513
1146,130463.46613618228
1147,175115.44283084755
1148,188338.6168939881
1149,116730.65290263866
1150,152308.36464400403
1151,122292.32210447855
1152,152472.948451734
1153,221217.19647555274
1154,121655.43050590597
1155,224218.5359490482
1156,209347.06612310035
1157,187807.44105400852
1158,204117.64718053426
1159,225793.50321972556
1160,181708.18061113157
1161,138633.8506931296
1162,231149.09157118478
1163,121409.46947950273
1164,127842.5953041376
1165,197065.204760148
1166,214243.11904224116
1167,239168.566028707
1168,191589.9117499659
1169,210893.64750915513
1170,551788.561177575
1171,163200.84875828342
1172,163532.926143823
1173,164698.091572432
1174,210617.81274868659
1175,223078.84879974579
1176,302197.7681146275
1177,122929.57772821741
1178,119308.8266181774
1179,136218.4015466579
1180,93414.5403254317
1181,244397.25750931
1182,309084.95118534414
1183,585343.0972428658
1184,139955.94653731235
1185,209544.07223282696
1186,122743.69127742609
1187,102985.70326908093
1188,272069.4288779869
1189,188738.66621971616
1190,191159.81735701772
1191,185434.1963843425
1192,177236.99529036967
1193,129432.99510686834
1194,159024.42043842992
1195,151021.73705351847
1196,165924.41307454888
1197,233329.04961093664
1198,149092.23031225702
1199,174103.82857228644
1200,139920.35461011517
1201,98688.30922886443
1202,194996.65993274795
1203,133677.2898094306
1204,205004.73481625607
1205,147317.32855287695
1206,283342.8594169509
1207,115597.03950673623
1208,208166.30111076156
1209,143711.75820417795
1210,284457.89513591316
1211,189395.96246075074
1212,207974.32160827992
1213,90764.84168812553
1214,139619.82533147518
1215,126650.51239771591
1216,109119.193901455
1217,127745.16127586989
1218,236721.48969083338
1219,78308.75582807738
1220,94233.91196602074
1221,105861.45332780488
1222,124041.71227443016
1223,155425.66896002437
1224,147599.8174249024
1225,204392.40109098298
1226,144226.3716673412
1227,222042.25368376618
1228,147856.85474058578
1229,364442.15092497505
1230,138105.83872566617
1231,204234.52629959842
1232,137896.53440218364
1233,103368.53204626923
1234,133560.56662080955
1235,117688.08173442184
1236,139202.29697572117
1237,167580.84528002885
1238,213026.0352293778
1239,143294.69094511674
1240,234626.7458401112
1241,206945.01843887503
1242,242824.0652860147
1243,174421.39717467496
1244,444320.23635540484
1245,208463.8501913331
1246,192467.00165955233
1247,197158.0083037999
1248,145900.78083244813
1249,138769.39029642296
1250,120891.68478613156
1251,263355.27915802563
1252,181321.9338343775
1253,115090.10253475694
1254,268781.50296220114
1255,185584.7623210408
1256,134631.68376354434
1257,312293.13096543984
1258,92594.72992213193
1259,189736.6978661045
1260,163930.1235587502
1261,188644.80989570124
1262,124606.35148580444
1263,142454.07632168417
1264,168733.99919908034
1265,161307.57536238513
1266,179407.07680829914
1267,123073.65864811461
1268,346294.4733946527
1269,367496.49923051806
1270,135667.4587545669
1271,239678.74886376908
1272,174343.81764727924
1273,132088.43834279053
1274,175324.3375922721
1275,142331.29899013566
1276,134930.60101709687
1277,163235.02066908663
1278,193996.85550784928
1279,255618.90116333036
1280,70883.09786633839
1281,212334.71220816454
1282,189099.05620150364
1283,150827.43847563682
1284,137670.3608839881
1285,172162.09846302102
1286,129169.32760017834
1287,151358.64434474066
1288,177289.71243844155
1289,259650.51336502394
1290,285550.41455177194
1291,164999.2358150932
1292,116239.31312670349
1293,108696.32239589632
1294,182450.97379493498
1295,120007.43915561601
1296,127848.14115996816
1297,148034.84222480253
1298,143245.8777327718
1299,1333975.1131745097
1300,163161.22656885485
1301,224714.6451503634
1302,169360.4119521915
1303,297977.17084512813
1304,217365.33887670175
1305,150544.52122823155
1306,330370.6548477039
1307,197365.47406116885
1308,139930.05321547348
1309,144416.95692629128
1310,169136.7146456126
1311,327200.59757977066
1312,204391.1801473363
1313,299186.91903839755
1314,320186.5946158103
1315,113814.59220442877
1316,191086.66053280898
1317,285377.33318849676
1318,198940.17845797518
1319,269482.3428516941
1320,107774.09959341367
1321,161602.4744563104
1322,75757.68765973535
1323,222024.0858767558
1324,87090.37031494023
1325,267966.32570691063
1326,64745.98772496947
1327,84122.05101423571
1328,135527.36919987976
1329,222529.34750090842
1330,185543.70237683618
1331,241127.6337001959
1332,128775.55604184582
1333,105896.66515282674
1334,126208.82028562683
1335,118351.43815792554
1336,159834.6608653381
1337,139445.02769381524
1338,60917.462274937876
1339,227799.11785793485
1340,126379.306737729
1341,109067.2172982888
1342,162441.09787669356
1343,246478.47993718364
1344,173355.52115108943
1345,190439.11359037226
1346,91006.79738227125
1347,257942.08350977238
1348,294688.203504886
1349,242182.69502610617
1350,128401.92296676665
1351,192328.42258968804
1352,175421.10701975253
1353,142129.07997531374
1354,380715.7030724053
1355,233236.21099841196
1356,180451.1719718069
1357,110817.42908700026
1358,157818.57891214278
1359,162874.53741754396
1360,372115.3853815284
1361,174484.6932493397
1362,265752.8812869418
1363,116625.67842015183
1364,168741.22697242786
1365,145282.6768802517
